time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),relative_humidity_2m_mean (%),dew_point_2m_mean (°C),cloud_cover_mean (%),wind_speed_10m_mean (km/h),wind_gusts_10m_max (km/h),pressure_msl_mean (hPa),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_7_to_28cm_mean (m³/m³),soil_temperature_0_to_7cm_mean (°C),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),vapour_pressure_deficit_max (kPa),river_discharge (cumecs),water_level (m),reservoir_storage_pct (%),antecedent_precip_index (mm),catchment_wetness_index
25-11-2013,21.2,24.5,18.0,0.0,0.0,0.0,20.0,5.2,0.0,4.4,8.8,1006.1,0.066,0.053,21.1,6.99,2.59,2.7,3103.2,45.98,5.0,0.0,8.6
26-11-2013,21.9,23.7,20.2,0.0,0.0,0.0,20.0,5.9,0.0,5.0,8.8,1008.3,0.125,0.109,21.7,3.38,2.38,2.78,2820.3,45.9,5.0,0.0,14.5
27-11-2013,21.2,24.0,18.5,0.0,0.0,0.0,20.0,5.2,0.0,6.0,12.5,1008.6,0.055,0.055,21.0,2.99,1.48,2.27,3104.0,46.08,5.0,0.0,7.5
28-11-2013,21.6,23.1,20.1,0.0,0.0,0.0,20.0,5.6,0.0,1.0,1.5,1005.2,0.101,0.097,21.4,3.49,1.91,2.55,3005.0,45.69,5.0,0.0,12.1
29-11-2013,21.9,25.1,18.6,0.0,0.0,0.0,20.0,5.9,0.0,4.8,8.1,1004.7,0.056,0.05,21.6,3.74,2.33,2.65,3391.3,45.85,5.0,0.0,7.6
30-11-2013,20.6,23.2,17.9,0.0,0.0,0.0,20.0,4.6,0.0,1.0,2.2,1008.1,0.07,0.063,20.5,6.51,1.9,2.49,2891.8,46.25,5.0,0.0,9.0
01-12-2013,17.9,21.5,14.2,0.0,0.0,0.0,20.0,1.9,13.6,8.2,16.3,1006.5,0.066,0.055,18.2,2.08,2.23,1.96,1832.8,45.91,13.8,0.0,8.6
02-12-2013,15.8,19.4,12.1,0.0,0.0,0.0,20.0,-0.2,0.0,10.0,16.0,1008.9,0.068,0.057,16.4,6.12,2.83,1.53,1493.3,45.74,5.0,0.0,8.8
03-12-2013,15.5,18.2,12.7,0.0,0.0,0.0,20.0,-0.5,0.0,6.9,11.0,1012.2,0.083,0.061,16.1,3.31,1.35,1.75,1872.2,45.74,5.0,0.0,10.3
04-12-2013,16.2,18.4,13.9,0.0,0.0,0.0,20.0,0.2,0.0,7.2,10.9,997.8,0.112,0.095,16.7,3.83,1.05,1.69,1697.3,45.75,5.0,0.0,13.2
05-12-2013,16.0,19.0,13.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,2.1,1006.9,0.07,0.062,16.6,3.81,1.17,1.54,1929.3,45.52,5.0,0.0,9.0
06-12-2013,15.3,18.3,12.3,0.0,0.0,0.0,20.0,-0.7,0.0,3.1,5.8,1004.8,0.05,0.05,16.0,2.23,1.27,1.66,1911.8,45.71,5.0,0.0,7.0
07-12-2013,15.7,18.4,12.9,0.0,0.0,0.0,20.0,-0.3,10.4,4.3,8.1,1007.3,0.061,0.05,16.3,4.48,1.85,1.43,1979.2,45.85,5.0,0.0,8.1
08-12-2013,16.0,19.5,12.5,0.0,0.0,0.0,20.0,-0.0,2.1,8.8,14.0,1004.7,0.068,0.068,16.6,4.86,2.44,1.89,1955.5,45.95,5.0,0.0,8.8
09-12-2013,17.8,21.9,13.7,0.0,0.0,0.0,20.0,1.8,0.0,5.4,9.4,1005.8,0.05,0.05,18.1,1.0,1.77,2.09,1755.5,45.48,5.0,0.0,7.0
10-12-2013,16.4,19.7,13.1,0.0,0.0,0.0,20.0,0.4,0.0,6.1,11.5,1007.8,0.067,0.05,17.0,1.0,0.62,1.86,1825.4,45.93,5.0,0.0,8.7
11-12-2013,15.1,18.4,11.9,0.0,0.0,0.0,20.0,-0.9,0.0,1.0,1.7,1004.2,0.05,0.05,15.9,4.59,1.89,1.43,1920.6,45.75,5.0,0.0,7.0
12-12-2013,14.3,18.4,10.1,0.0,0.0,0.0,20.0,-1.7,0.0,2.5,3.8,1010.5,0.05,0.05,15.1,4.21,1.8,1.5,1653.6,45.35,5.0,0.0,7.0
13-12-2013,14.5,17.9,11.0,0.0,0.0,0.0,20.0,-1.5,0.0,9.7,15.7,1008.2,0.051,0.05,15.3,5.31,2.96,1.68,1699.4,45.9,5.0,0.0,7.1
14-12-2013,15.2,18.4,12.1,0.0,0.0,0.0,20.0,-0.8,8.3,3.8,6.8,1005.0,0.05,0.059,15.9,6.9,2.99,1.55,1741.2,45.72,5.9,0.0,7.0
15-12-2013,15.1,18.0,12.2,0.0,0.0,0.0,20.0,-0.9,0.0,4.8,7.5,1009.5,0.08,0.081,15.8,2.44,1.52,1.44,1827.7,45.75,5.0,0.0,10.0
16-12-2013,15.7,17.7,13.6,0.0,0.0,0.0,20.0,-0.3,9.3,4.5,12.2,1007.8,0.05,0.05,16.3,1.01,0.51,1.47,1848.2,45.51,5.0,0.0,7.0
17-12-2013,15.2,18.9,11.4,0.0,0.0,0.0,20.0,-0.8,0.0,5.9,11.7,1011.3,0.059,0.058,15.9,5.86,2.55,1.52,1653.4,45.27,5.0,0.0,7.9
18-12-2013,15.0,18.9,11.1,0.0,0.0,0.0,20.0,-1.0,0.0,3.2,5.8,1005.0,0.055,0.058,15.7,1.0,0.5,1.56,1826.8,45.79,5.0,0.0,7.5
19-12-2013,15.0,17.5,12.5,0.0,0.0,0.0,20.0,-1.0,0.0,6.8,12.0,1005.7,0.078,0.078,15.8,6.5,2.67,1.83,1661.6,45.79,5.0,0.0,9.8
20-12-2013,15.1,17.8,12.4,0.0,0.0,0.0,20.0,-0.9,0.0,8.8,14.2,1008.7,0.052,0.05,15.9,4.55,2.37,1.55,1994.1,45.94,5.0,0.0,7.2
21-12-2013,15.7,17.7,13.7,0.0,0.0,0.0,20.0,-0.3,0.0,4.6,7.6,1011.4,0.05,0.05,16.4,2.29,1.59,1.66,1711.1,45.64,5.0,0.0,7.0
22-12-2013,16.9,19.8,13.9,0.0,0.0,0.0,20.0,0.9,0.0,8.2,14.5,1008.9,0.05,0.05,17.3,5.0,2.65,1.82,1970.8,45.6,5.0,0.0,7.0
23-12-2013,17.0,20.9,13.1,0.0,0.0,0.0,20.0,1.0,0.0,1.0,1.6,1002.4,0.05,0.05,17.4,2.1,1.79,1.94,1779.0,45.71,5.0,0.0,7.0
24-12-2013,16.8,20.3,13.3,0.0,0.0,0.0,20.0,0.8,0.0,10.5,17.5,1011.0,0.05,0.053,17.3,4.36,2.61,1.96,1878.1,45.77,5.0,0.0,7.0
25-12-2013,15.3,19.1,11.5,0.0,0.0,0.0,20.0,-0.7,0.0,8.3,13.3,1005.8,0.05,0.05,16.0,1.0,0.79,1.68,1999.2,45.57,5.0,0.0,7.0
26-12-2013,15.2,18.2,12.2,0.0,0.0,0.0,20.0,-0.8,0.0,3.3,7.3,1006.5,0.05,0.05,15.9,3.88,2.0,1.57,2136.8,45.98,5.0,0.0,7.0
27-12-2013,15.2,18.1,12.3,0.0,0.0,0.0,20.0,-0.8,0.0,3.4,5.2,1009.4,0.05,0.05,15.9,1.86,0.87,1.77,1693.3,45.85,5.0,0.0,7.0
28-12-2013,16.0,20.0,11.9,0.0,0.0,0.0,20.0,-0.0,9.8,8.5,14.9,1004.7,0.05,0.05,16.6,4.35,1.54,2.12,1499.1,46.02,5.0,0.0,7.0
29-12-2013,17.1,20.4,13.9,0.0,0.0,0.0,20.0,1.1,0.0,2.9,6.5,1003.1,0.05,0.05,17.6,4.18,3.01,1.86,2059.4,46.12,5.0,0.0,7.0
30-12-2013,16.7,19.7,13.6,0.0,0.0,0.0,20.0,0.7,0.0,4.6,9.0,1012.1,0.05,0.05,17.2,2.81,2.39,1.95,1844.3,45.63,5.0,0.0,7.0
31-12-2013,16.1,19.7,12.5,0.0,0.0,0.0,20.0,0.1,7.3,9.2,18.0,1007.0,0.05,0.05,16.7,2.82,1.51,1.65,1847.2,45.63,5.0,0.0,7.0
01-01-2014,16.2,18.9,13.4,0.0,0.0,0.0,20.0,0.2,10.4,3.4,5.2,1008.1,0.05,0.05,16.8,2.47,1.17,1.67,1492.9,45.61,5.0,0.0,7.0
02-01-2014,16.2,20.2,12.2,0.0,0.0,0.0,20.0,0.2,0.0,5.0,9.5,1007.9,0.05,0.05,16.8,6.62,2.44,1.79,1796.9,45.59,5.0,0.0,7.0
03-01-2014,17.2,20.5,13.9,0.0,0.0,0.0,20.0,1.2,0.0,7.9,13.0,1009.5,0.05,0.05,17.6,5.79,2.23,2.03,1716.4,45.85,5.0,0.0,7.0
04-01-2014,15.7,18.6,12.8,0.0,0.0,0.0,20.0,-0.3,0.0,9.6,16.5,1006.5,0.05,0.05,16.3,4.09,2.44,1.83,1318.5,45.38,5.0,0.0,7.0
05-01-2014,14.8,16.8,12.8,0.0,0.0,0.0,20.0,-1.2,0.0,8.6,15.8,1011.6,0.05,0.05,15.6,3.54,2.06,1.49,1597.0,45.25,5.0,0.0,7.0
06-01-2014,14.4,17.9,11.0,0.0,0.0,0.0,20.0,-1.6,4.1,3.4,6.1,1003.3,0.05,0.05,15.3,3.78,1.41,1.37,1606.4,45.45,5.0,0.0,7.0
07-01-2014,15.1,18.6,11.6,0.0,0.0,0.0,20.0,-0.9,0.0,8.9,15.7,1011.1,0.05,0.05,15.8,3.33,1.13,1.64,1220.9,45.83,5.0,0.0,7.0
08-01-2014,15.8,19.3,12.3,0.0,0.0,0.0,20.0,-0.2,0.0,5.5,8.9,1009.4,0.05,0.05,16.5,5.89,2.59,2.1,1671.8,45.7,5.0,0.0,7.0
09-01-2014,15.7,18.2,13.1,0.0,0.0,0.0,20.0,-0.3,0.0,8.4,14.4,1008.3,0.05,0.05,16.3,4.47,1.68,2.02,1581.8,45.58,5.0,0.0,7.0
10-01-2014,16.2,20.1,12.2,0.0,0.0,0.0,20.0,0.2,0.0,5.8,8.8,1011.0,0.05,0.05,16.7,5.48,2.29,1.76,1695.3,45.81,5.0,0.0,7.0
11-01-2014,16.7,20.9,12.4,0.0,0.0,0.0,20.0,0.7,0.0,8.9,14.6,1011.0,0.05,0.05,17.2,3.31,2.09,2.09,1362.2,45.84,5.0,0.0,7.0
12-01-2014,15.5,18.2,12.7,0.0,0.0,0.0,20.0,-0.5,11.1,6.6,11.2,998.9,0.055,0.05,16.2,5.2,2.41,1.68,1499.8,45.81,8.9,0.0,7.5
13-01-2014,14.5,18.1,11.0,0.1,0.1,1.0,20.8,-1.3,0.0,8.5,14.1,1005.7,0.05,0.05,15.3,1.34,1.11,1.31,1613.0,45.78,5.0,0.1,7.09
14-01-2014,14.3,17.3,11.3,0.0,0.0,0.0,20.0,-1.7,0.0,5.4,9.2,1008.1,0.05,0.05,15.2,6.25,3.04,1.6,1495.6,45.84,5.0,0.1,7.01
15-01-2014,15.7,19.3,12.2,0.0,0.0,0.0,20.0,-0.3,0.0,5.8,9.3,1009.9,0.074,0.07,16.4,6.38,2.34,1.64,1609.5,45.49,5.0,0.1,9.41
16-01-2014,16.2,19.1,13.3,0.0,0.0,0.0,20.0,0.2,24.2,1.0,2.2,1009.1,0.05,0.05,16.8,1.0,2.3,1.63,1596.0,45.97,5.0,0.1,7.01
17-01-2014,15.8,20.4,11.3,0.0,0.0,0.0,20.0,-0.2,0.0,16.8,44.9,1012.6,0.05,0.05,16.5,4.46,2.09,1.74,1753.8,45.49,5.0,0.1,7.01
18-01-2014,15.6,18.5,12.7,0.0,0.0,0.0,20.0,-0.4,0.0,8.9,14.3,1014.3,0.05,0.05,16.3,4.8,2.72,1.55,1258.9,45.5,5.0,0.0,7.0
19-01-2014,14.9,18.3,11.6,0.0,0.0,0.0,20.0,-1.1,0.0,7.4,14.0,1013.6,0.05,0.05,15.7,4.81,2.97,1.63,1155.7,46.05,5.0,0.0,7.0
20-01-2014,14.8,18.2,11.3,0.0,0.0,0.0,20.0,-1.2,3.7,7.4,16.2,1005.8,0.05,0.05,15.6,3.47,1.13,1.64,1511.0,45.5,5.0,0.0,7.0
21-01-2014,13.8,18.3,9.4,0.0,0.0,0.0,20.0,-2.2,0.0,9.4,15.2,1011.3,0.05,0.05,14.7,5.95,2.28,1.56,1428.9,45.75,5.0,0.0,7.0
22-01-2014,15.0,19.6,10.4,0.0,0.0,0.0,20.0,-1.0,0.0,6.9,11.7,1009.2,0.05,0.05,15.7,4.75,2.33,1.68,1531.9,45.4,5.0,0.0,7.0
23-01-2014,14.2,18.5,9.8,0.0,0.0,0.0,20.0,-1.8,0.0,9.6,14.8,1012.4,0.05,0.05,15.0,4.5,2.69,1.44,1262.4,45.28,5.0,0.0,7.0
24-01-2014,14.3,18.0,10.7,0.0,0.0,0.0,20.0,-1.7,0.0,10.6,21.4,1008.1,0.05,0.05,15.2,4.8,2.25,1.62,1413.8,45.8,5.0,0.0,7.0
25-01-2014,13.6,16.3,11.0,0.0,0.0,0.0,20.0,-2.4,17.0,9.6,19.7,1006.3,0.05,0.05,14.6,2.25,0.65,1.38,1234.7,45.6,5.0,0.0,7.0
26-01-2014,15.3,19.0,11.5,0.0,0.0,0.0,24.6,0.2,12.7,8.9,14.1,1009.4,0.095,0.088,16.0,3.25,0.69,1.31,1464.3,45.62,11.0,0.0,11.96
27-01-2014,14.7,17.8,11.6,0.0,0.0,0.0,20.0,-1.3,9.0,7.0,11.4,1020.7,0.05,0.05,15.5,5.14,2.44,1.69,1588.6,45.71,5.0,0.0,7.0
28-01-2014,14.5,18.7,10.4,0.6,0.6,1.0,21.5,-1.2,0.0,9.0,15.2,1015.7,0.05,0.05,15.3,1.84,2.19,1.3,1632.7,46.08,7.3,0.6,7.21
29-01-2014,14.0,18.3,9.7,0.0,0.0,0.0,20.0,-2.0,10.6,17.0,37.7,1012.8,0.05,0.05,14.9,5.89,2.7,1.72,1561.6,45.8,5.0,0.5,7.05
30-01-2014,13.2,16.3,10.0,0.0,0.0,0.0,20.0,-2.8,0.0,10.4,24.8,1010.7,0.05,0.05,14.2,5.5,1.69,1.47,1489.9,45.72,5.0,0.4,7.04
31-01-2014,15.4,20.3,10.5,0.0,0.0,0.0,20.0,-0.6,14.8,9.9,16.4,1008.9,0.05,0.05,16.1,9.4,4.4,1.66,1598.6,45.58,5.0,0.4,7.04
01-02-2014,17.3,22.0,12.5,0.0,0.0,0.0,20.0,1.3,8.0,10.4,16.9,1006.2,0.05,0.05,17.7,6.96,2.84,1.87,1271.4,45.82,5.0,0.3,7.03
02-02-2014,19.7,23.9,15.4,0.0,0.0,0.0,28.1,5.3,0.0,5.3,8.0,1008.3,0.05,0.05,19.7,4.9,2.85,1.65,1647.6,45.84,5.0,0.3,7.84
03-02-2014,19.2,23.7,14.6,0.0,0.0,0.0,20.0,3.2,0.0,7.9,13.5,1010.6,0.051,0.05,19.3,1.82,0.96,2.09,1188.1,45.59,5.0,0.2,7.12
04-02-2014,19.1,24.4,13.8,0.0,0.0,0.0,20.0,3.1,11.6,5.2,11.3,1015.5,0.05,0.05,19.3,7.52,3.12,2.01,1483.7,45.72,5.0,0.2,7.02
05-02-2014,20.0,24.1,16.0,0.0,0.0,0.0,20.0,4.0,0.0,5.6,10.3,1012.2,0.05,0.05,20.0,4.59,2.63,2.21,1506.2,45.5,5.0,0.2,7.02
06-02-2014,20.4,25.6,15.2,0.0,0.0,0.0,33.7,7.1,17.6,10.7,16.9,1009.9,0.05,0.05,20.3,6.08,2.97,1.59,1349.5,45.63,5.0,0.1,8.38
07-02-2014,20.4,24.6,16.1,0.0,0.0,0.0,23.9,5.1,0.0,12.6,19.4,1011.0,0.05,0.05,20.3,7.04,3.46,1.82,1374.0,45.95,5.0,0.1,7.4
08-02-2014,20.4,23.9,16.9,0.0,0.0,0.0,20.0,4.4,0.0,4.3,7.1,1015.0,0.05,0.05,20.3,7.18,3.12,1.92,1668.1,45.71,5.0,0.1,7.01
09-02-2014,20.2,24.4,15.9,0.0,0.0,0.0,20.0,4.2,7.1,7.9,15.0,1012.4,0.05,0.05,20.2,3.63,2.16,2.32,1473.8,45.5,10.7,0.1,7.01
10-02-2014,19.2,24.0,14.4,0.0,0.0,0.0,20.0,3.2,20.9,16.6,39.2,1011.7,0.05,0.05,19.3,3.74,2.15,2.0,1421.7,46.07,18.2,0.1,7.01
11-02-2014,18.7,22.8,14.6,0.0,0.0,0.0,26.3,4.0,0.0,12.4,20.4,1014.8,0.05,0.05,18.9,5.7,3.08,1.59,1462.6,45.78,5.0,0.1,7.64
12-02-2014,18.3,24.5,12.0,0.0,0.0,0.0,27.3,3.7,46.7,14.1,27.1,1014.2,0.05,0.05,18.5,5.41,2.47,1.53,1315.1,45.66,5.0,0.1,7.74
13-02-2014,19.0,24.3,13.7,0.0,0.0,0.0,20.0,3.0,15.8,11.2,19.2,1010.8,0.05,0.05,19.1,7.18,3.75,2.18,1272.1,45.33,5.0,0.0,7.0
14-02-2014,18.2,23.5,12.8,0.0,0.0,0.0,20.0,2.2,38.5,6.3,10.9,1012.9,0.05,0.05,18.4,5.81,3.07,2.04,1840.1,45.96,12.3,0.0,7.0
15-02-2014,17.0,23.3,10.6,0.0,0.0,0.0,20.0,1.0,19.7,5.8,10.2,1012.6,0.05,0.05,17.4,3.47,1.19,1.6,1892.8,45.34,5.0,0.0,7.0
16-02-2014,17.8,22.4,13.3,0.0,0.0,0.0,20.0,1.8,14.1,5.7,9.1,1012.2,0.05,0.05,18.2,7.92,4.04,1.7,1472.7,45.89,5.0,0.0,7.0
17-02-2014,18.8,23.1,14.4,0.0,0.0,0.0,23.5,3.5,0.0,8.8,14.1,1008.7,0.05,0.05,19.0,5.6,2.53,1.66,1639.8,45.64,14.3,0.0,7.35
18-02-2014,20.6,25.9,15.3,0.0,0.0,0.0,21.1,4.8,24.5,6.6,11.6,1016.3,0.05,0.05,20.5,8.01,3.33,1.92,1680.0,45.62,15.7,0.0,7.11
19-02-2014,20.4,25.1,15.7,0.0,0.0,0.0,23.0,5.0,26.8,13.5,22.3,1014.8,0.05,0.05,20.3,7.2,3.4,1.85,1643.0,45.84,5.0,0.0,7.3
20-02-2014,19.8,23.9,15.6,0.0,0.0,0.0,31.9,6.2,4.4,4.9,7.9,1012.6,0.05,0.05,19.8,6.31,2.64,1.57,1463.6,46.0,12.1,0.0,8.19
21-02-2014,19.5,23.8,15.1,0.0,0.0,0.0,20.0,3.5,0.0,6.1,11.3,1007.4,0.05,0.05,19.6,6.65,3.33,2.0,1667.9,46.14,11.4,0.0,7.0
22-02-2014,18.7,22.0,15.4,0.0,0.0,0.0,20.0,2.7,15.8,7.3,11.1,1016.6,0.05,0.05,18.9,8.82,3.8,1.89,1513.1,45.56,5.0,0.0,7.0
23-02-2014,19.4,24.4,14.4,0.0,0.0,0.0,21.8,3.8,7.3,9.5,14.7,1008.7,0.05,0.05,19.5,8.55,2.65,1.76,1552.3,45.39,9.5,0.0,7.18
24-02-2014,18.5,23.8,13.2,0.0,0.0,0.0,24.0,3.3,15.5,11.0,17.0,1011.8,0.05,0.05,18.7,10.51,4.44,1.61,1334.5,45.61,5.0,0.0,7.4
25-02-2014,18.7,24.8,12.7,0.0,0.0,0.0,24.9,3.7,21.0,11.8,19.4,1012.3,0.05,0.05,18.9,7.42,3.12,1.62,1504.7,45.71,9.9,0.0,7.49
26-02-2014,18.6,24.3,12.8,0.0,0.0,0.0,20.0,2.6,11.4,12.0,26.9,1012.8,0.05,0.05,18.8,6.98,2.06,1.86,1609.2,45.41,5.0,0.0,7.0
27-02-2014,19.2,25.4,13.0,0.0,0.0,0.0,20.0,3.2,14.6,11.5,26.1,1011.5,0.05,0.05,19.3,10.65,4.21,1.79,1559.9,45.78,13.0,0.0,7.0
28-02-2014,20.6,25.4,15.8,0.0,0.0,0.0,33.7,7.3,16.2,13.7,23.2,1013.4,0.05,0.05,20.5,8.89,3.64,1.61,974.1,45.35,8.1,0.0,8.37
01-03-2014,23.4,28.4,18.4,0.0,0.0,0.0,20.0,7.4,40.4,10.6,16.0,1016.4,0.05,0.05,22.9,8.08,3.65,2.58,1749.1,45.71,5.8,0.0,7.0
02-03-2014,25.7,30.2,21.3,0.0,0.0,0.0,20.0,9.7,25.7,12.4,20.4,1012.5,0.05,0.05,24.9,7.5,2.92,2.64,2063.9,45.73,21.6,0.0,7.0
03-03-2014,26.0,30.8,21.2,0.0,0.0,0.0,28.6,11.7,14.1,9.2,18.4,1014.0,0.05,0.05,25.1,14.25,4.76,2.4,2076.5,45.78,18.1,0.0,7.86
04-03-2014,24.9,30.0,19.8,0.0,0.0,0.0,28.3,10.5,21.1,4.8,7.5,1014.2,0.05,0.05,24.1,11.98,5.16,2.25,2125.1,45.82,5.0,0.0,7.83
05-03-2014,25.3,30.5,20.1,0.0,0.0,0.0,23.9,10.1,6.3,6.2,12.3,1015.5,0.05,0.05,24.5,13.59,4.76,2.46,1687.8,46.05,5.9,0.0,7.39
06-03-2014,25.5,29.8,21.2,0.0,0.0,0.0,26.2,10.8,17.3,16.2,36.9,1014.7,0.05,0.05,24.7,11.01,4.94,2.41,2012.3,45.79,15.8,0.0,7.62
07-03-2014,25.6,30.7,20.6,0.0,0.0,0.0,37.6,13.2,15.5,7.8,16.0,1014.4,0.05,0.05,24.8,8.05,2.92,2.05,1538.3,45.82,27.5,0.0,8.76
08-03-2014,25.2,29.2,21.2,0.0,0.0,0.0,40.0,13.2,19.8,7.8,11.8,1011.7,0.05,0.05,24.4,7.8,3.37,1.92,1759.8,45.84,12.7,0.0,9.0
09-03-2014,25.6,30.9,20.4,0.0,0.0,0.0,20.0,9.6,37.6,12.9,25.6,1013.1,0.05,0.05,24.8,9.3,3.66,2.63,1675.6,45.75,14.2,0.0,7.0
10-03-2014,26.8,32.2,21.4,0.0,0.0,0.0,21.8,11.2,0.0,12.9,25.1,1013.6,0.055,0.073,25.8,8.02,3.66,2.76,1949.4,45.77,24.8,0.0,7.68
11-03-2014,26.4,32.1,20.7,0.0,0.0,0.0,31.6,12.7,18.8,12.1,19.1,1015.1,0.05,0.05,25.4,8.56,3.49,2.35,1962.9,45.59,10.4,0.0,8.16
12-03-2014,26.5,31.1,21.9,0.0,0.0,0.0,30.7,12.6,46.8,11.5,20.1,1012.5,0.059,0.055,25.5,9.97,3.5,2.4,1597.6,45.65,19.9,0.0,8.97
13-03-2014,26.2,32.4,20.0,0.0,0.0,0.0,26.7,11.6,16.9,11.5,18.4,1010.0,0.05,0.05,25.3,10.33,5.66,2.5,1841.6,45.97,21.1,0.0,7.67
14-03-2014,27.2,31.0,23.4,0.0,0.0,0.0,36.9,14.6,34.8,13.2,21.6,1016.8,0.056,0.056,26.1,12.31,4.9,2.28,2121.0,45.9,22.3,0.0,9.29
15-03-2014,27.3,31.6,22.9,0.6,0.6,1.0,49.8,17.2,39.8,12.5,18.8,1012.7,0.088,0.071,26.2,5.83,1.64,1.82,1579.3,45.44,22.9,0.6,13.84
16-03-2014,26.9,32.8,20.9,0.0,0.0,0.0,27.0,12.3,29.9,12.0,19.5,1014.7,0.05,0.05,25.9,9.12,3.12,2.58,1825.2,45.71,13.1,0.5,7.75
17-03-2014,27.5,32.1,22.8,0.0,0.0,0.0,30.9,13.7,43.2,9.5,14.6,1017.2,0.091,0.086,26.4,11.22,4.47,2.54,2198.1,46.04,13.7,0.4,12.23
18-03-2014,27.4,32.9,21.8,0.1,0.1,1.0,22.6,11.9,55.3,10.9,24.7,1018.9,0.05,0.05,26.3,4.96,3.03,2.82,1503.0,45.91,7.0,0.5,7.31
19-03-2014,27.6,32.7,22.5,0.0,0.0,0.0,32.2,14.0,20.2,10.6,17.0,1014.3,0.05,0.05,26.5,12.05,3.7,2.5,1866.1,45.72,8.2,0.4,8.26
20-03-2014,27.0,32.0,22.0,0.0,0.0,0.0,25.5,12.1,0.0,12.8,19.6,1013.3,0.05,0.05,26.0,12.07,4.81,2.66,1595.8,45.81,27.4,0.3,7.58
21-03-2014,26.8,33.0,20.6,0.0,0.0,0.0,27.9,12.4,4.3,6.8,11.6,1010.2,0.088,0.078,25.8,12.34,5.01,2.54,1800.1,45.71,15.2,0.3,11.62
22-03-2014,26.2,30.2,22.2,0.0,0.0,0.0,27.6,11.8,29.5,11.8,23.5,1013.1,0.05,0.05,25.3,15.43,5.98,2.47,1785.6,45.65,5.6,0.2,7.78
23-03-2014,25.5,30.9,20.1,0.0,0.0,0.0,41.7,13.8,52.0,14.0,21.6,1019.9,0.059,0.05,24.7,13.46,4.56,1.9,1926.7,45.61,25.2,0.2,10.09
24-03-2014,25.5,30.1,20.8,0.0,0.0,0.0,45.5,14.6,41.9,8.7,16.2,1012.5,0.05,0.05,24.6,12.03,4.33,1.77,1862.7,45.75,28.1,0.2,9.57
25-03-2014,25.6,30.8,20.5,0.0,0.0,0.0,31.1,11.8,42.4,4.3,8.0,1015.6,0.084,0.074,24.8,8.65,3.84,2.27,1346.1,45.93,28.2,0.2,11.53
26-03-2014,25.5,29.8,21.1,0.0,0.0,0.0,46.0,14.7,26.8,10.9,19.1,1016.6,0.078,0.064,24.7,12.65,4.51,1.76,1716.9,45.95,21.2,0.1,12.41
27-03-2014,25.2,30.2,20.1,0.0,0.0,0.0,38.4,12.8,23.7,16.1,25.6,1011.8,0.066,0.067,24.4,15.85,6.79,1.97,2070.9,46.1,23.7,0.1,10.45
28-03-2014,25.9,31.3,20.4,0.0,0.0,0.0,28.1,11.5,40.2,11.5,18.7,1010.5,0.08,0.094,25.0,12.43,5.23,2.4,1603.0,45.87,39.4,0.1,10.82
29-03-2014,26.9,32.7,21.2,0.0,0.0,0.0,42.3,15.4,42.8,14.9,31.2,1011.9,0.077,0.07,25.9,14.99,5.09,2.05,1590.3,45.81,30.1,0.1,11.94
30-03-2014,28.1,33.0,23.3,0.0,0.0,0.0,38.4,15.8,61.5,10.9,24.8,1016.1,0.081,0.086,26.9,12.47,5.28,2.35,1886.5,45.99,19.9,0.1,11.95
31-03-2014,30.0,34.5,25.6,0.2,0.2,2.0,40.2,18.1,48.3,12.0,18.9,1014.2,0.086,0.1,28.5,5.39,2.42,2.54,2078.2,45.14,31.3,0.3,12.65
01-04-2014,31.8,36.3,27.3,0.0,0.0,0.0,44.0,20.6,34.6,12.0,18.3,1013.8,0.098,0.078,30.0,14.66,5.3,2.63,3052.0,46.03,28.9,0.2,14.22
02-04-2014,33.4,39.3,27.5,0.0,0.0,0.0,53.4,24.1,65.6,8.4,13.0,1014.5,0.063,0.054,31.4,6.12,2.79,2.4,3067.4,46.44,48.6,0.2,11.66
03-04-2014,32.9,37.9,27.9,0.1,0.1,1.0,48.9,22.7,38.1,8.3,13.6,1017.5,0.092,0.099,31.0,7.89,3.08,2.56,2980.9,45.95,25.0,0.3,14.12
04-04-2014,32.5,37.2,27.8,0.0,0.0,0.0,35.6,19.6,53.4,11.7,19.0,1011.3,0.084,0.062,30.6,15.71,5.32,3.16,3307.8,46.28,43.4,0.2,11.98
05-04-2014,32.3,37.8,26.7,0.6,0.6,2.0,50.5,22.4,63.8,7.5,11.3,1019.8,0.05,0.05,30.4,8.83,4.79,2.39,2561.8,45.88,33.1,0.8,10.13
06-04-2014,32.6,37.7,27.6,0.0,0.0,0.0,34.2,19.5,34.1,10.5,19.9,1014.8,0.078,0.074,30.7,12.34,5.04,3.24,2613.3,45.84,33.9,0.7,11.29
07-04-2014,32.6,37.1,28.2,0.0,0.0,0.0,48.9,22.4,35.3,7.8,13.9,1019.4,0.079,0.056,30.7,13.96,5.09,2.52,2772.1,45.86,31.9,0.6,12.85
